año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2016,479,63,0,0,2,0,63,0,0,0,0,1,0,0,0,0,0,36,2
2016,285,91,5,1,5,1,91,1,1,5,1,2,0,7,0,0,0,0,0
2016,253,140,12,5,10,1,140,8,5,10,1,6,0,0,0,0,2,18,3
2016,481,70,3,3,6,1,50,2,2,5,1,3,0,0,0,0,0,0,4
2016,540,121,5,3,8,1,120,5,3,8,1,5,0,0,0,0,0,0,0
2016,332,10,0,0,2,0,10,0,0,2,0,0,0,0,0,0,0,0,0
2016,41,60,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2016,510,93,0,0,5,0,42,0,0,5,0,4,0,1,1,0,1,1,1
2016,305,12,0,0,2,0,12,0,0,0,0,1,0,2,0,0,0,0,0
2016,936,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2016,986,45,0,0,0,0,45,0,0,0,0,0,0,0,40,0,0,0,0
2016,987,120,1,1,4,0,120,1,1,4,0,6,0,8,0,0,0,0,0
2016,1021,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1085,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016,658,215,4,2,5,0,204,4,2,5,0,4,0,12,0,0,0,7,0
2016,353,50,0,0,0,0,38,0,0,0,0,1,0,0,0,15,0,0,0
2016,323,150,0,0,0,0,150,0,0,0,0,0,0,0,20,0,0,0,0
2016,620,125,4,2,3,0,125,4,2,3,0,3,0,10,0,0,0,0,0
2016,384,210,0,0,1,0,185,0,0,1,0,4,0,3,0,0,0,0,0
2016,554,310,12,2,10,0,252,9,2,10,0,9,0,16,15,0,0,0,0
2016,209,15,0,0,2,0,15,0,0,2,0,2,0,0,0,0,0,0,0
2016,707,953,39,3,29,2,859,39,3,23,2,7,7,37,20,12,0,0,0
2016,395,10,0,0,1,0,10,0,0,1,0,1,0,0,0,0,0,1,1
2016,969,118,0,0,4,0,48,0,0,4,0,2,0,5,0,0,0,0,0
2016,1052,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,739,1050,54,8,40,3,962,54,8,40,3,46,4,79,30,0,0,56,0
2016,613,517,6,2,19,1,463,6,2,19,1,6,4,26,0,0,0,16,4
2016,593,280,0,0,10,0,278,0,0,10,0,6,1,18,0,0,19,0,0
2016,704,582,22,3,16,2,546,22,3,16,2,9,4,41,0,0,24,0,0
2016,493,33,0,0,6,0,33,0,0,6,0,2,0,0,0,0,0,30,0
2016,686,501,8,1,27,2,468,6,1,25,2,5,0,50,0,0,30,23,6
2016,257,192,18,3,12,1,163,18,3,12,1,2,0,0,0,0,0,0,0
2016,494,46,0,0,5,0,46,0,0,3,0,1,0,0,0,0,0,0,0
2016,681,140,0,0,8,0,115,0,0,8,0,2,0,37,0,0,0,0,0
2016,286,98,10,2,11,1,90,4,2,10,1,3,0,0,0,0,0,0,0
2016,255,79,12,1,7,1,79,12,1,7,1,3,0,9,0,0,11,3,0
2016,79,40,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2016,81,76,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2016,688,315,6,2,8,0,287,6,2,8,0,5,0,18,0,0,12,16,0
2016,531,241,7,2,8,0,227,7,2,8,0,6,2,23,0,0,0,8,0
2016,514,56,0,1,3,0,38,0,1,3,0,3,0,2,0,0,0,14,0
2016,499,230,0,0,8,0,105,0,0,7,0,3,0,0,0,0,0,0,0
2016,532,252,4,2,11,0,242,4,2,11,0,7,1,17,0,0,15,0,0
2016,190,183,0,0,0,0,141,0,0,0,0,3,0,0,0,0,0,0,0
2016,598,113,3,1,3,0,83,3,1,3,0,5,0,8,0,0,0,6,0
2016,260,300,10,6,20,1,200,8,6,20,1,5,0,0,0,0,0,0,0
2016,838,11,0,0,1,0,11,0,0,1,0,1,0,0,0,0,0,0,0
2016,839,96,2,1,4,0,31,0,0,4,0,1,0,16,0,0,0,0,0
2016,851,7,0,0,2,0,7,0,0,2,0,0,0,0,0,0,2,0,0
2016,852,301,4,5,14,1,301,4,5,14,1,3,5,16,1,0,0,30,3
2016,988,125,0,0,0,0,125,0,0,0,0,1,0,12,20,0,0,0,0
2016,1056,348,7,2,12,1,252,7,2,12,1,4,4,24,0,0,5,0,0
2016,1044,57,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2016,1114,96,0,0,6,0,96,0,0,5,0,3,1,6,0,0,6,0,0
2016,644,646,17,6,19,0,590,17,6,19,0,9,2,26,45,0,23,0,2
2016,752,777,8,2,17,2,669,8,2,17,2,16,8,34,30,0,0,0,0
2016,238,75,0,0,10,0,75,0,0,10,0,3,0,5,0,0,18,0,10
2016,325,242,0,0,0,0,242,0,0,0,0,0,0,0,5,0,0,0,0
2016,622,119,3,2,4,0,102,3,2,3,0,2,0,2,0,0,0,0,0
2016,879,92,0,0,4,0,92,0,0,4,0,1,0,0,0,0,0,0,0
2016,906,95,5,1,4,1,95,5,1,4,1,1,0,7,0,0,0,0,0
2016,370,245,0,0,0,0,185,0,0,0,0,2,0,0,0,4,0,0,0
2016,418,44,0,0,3,0,44,0,0,3,0,2,0,0,0,0,0,0,0
2016,574,23,0,0,2,0,23,0,0,2,0,2,0,0,0,0,0,0,0
2016,399,70,0,0,5,0,70,0,0,5,0,1,0,2,0,0,2,2,1
2016,195,40,0,0,3,0,38,0,0,3,0,1,0,0,0,0,0,0,0
2016,783,683,15,5,18,1,663,15,5,17,1,10,20,49,4,0,36,10,2
2016,263,74,0,0,6,0,67,0,0,6,0,1,0,11,0,0,0,10,0
2016,194,48,0,0,3,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2016,214,30,0,0,3,0,21,0,0,3,0,1,0,0,0,0,0,0,0
2016,785,912,24,8,33,2,865,24,8,28,2,11,14,105,12,0,21,0,0
2016,780,112,0,0,6,0,98,0,0,6,0,2,5,23,0,0,15,0,1
2016,782,394,0,0,17,1,364,0,0,17,1,8,5,32,10,0,38,0,0
2016,369,179,0,0,0,0,127,0,0,0,0,1,0,0,0,0,0,0,0
2016,713,100,0,0,5,0,94,0,0,5,0,4,0,0,0,0,0,11,0
2016,941,24,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0
2016,1091,368,0,0,0,0,371,0,0,0,0,0,0,0,441,0,0,0,0
2016,1045,110,3,2,7,1,65,3,1,4,1,2,0,1,0,0,9,0,0
2016,1086,171,4,2,12,1,120,2,2,10,1,3,0,11,0,0,18,0,0
2016,937,600,4,4,15,0,427,4,4,15,0,13,0,24,11,0,0,34,0
2016,1004,44,3,1,3,0,44,3,1,3,0,0,0,1,0,0,0,0,0
2016,737,808,7,3,18,1,758,7,3,17,1,8,4,16,15,0,17,0,0
2016,765,1235,27,3,36,2,1148,27,3,36,2,24,4,68,0,0,0,0,5
2016,329,260,0,0,7,0,234,0,0,6,0,3,5,6,0,0,19,0,0
2016,87,172,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0
2016,527,151,0,0,8,0,139,0,0,6,0,2,0,0,0,18,0,21,0
2016,562,112,0,0,7,1,107,0,0,7,1,3,0,0,0,0,0,0,0
2016,251,90,2,3,7,1,90,2,3,7,1,3,0,0,0,0,0,0,0
2016,129,275,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
2016,154,184,0,0,0,0,184,0,0,0,0,1,0,0,0,25,0,0,0
2016,516,113,4,1,8,1,113,4,1,8,1,2,0,7,0,0,0,0,0
2016,184,32,0,0,4,0,32,0,0,4,0,1,0,0,0,0,0,0,0
2016,652,200,0,0,5,0,116,0,0,5,0,3,0,6,0,0,0,6,1
2016,637,122,4,2,5,0,115,4,2,2,0,5,0,12,0,0,0,6,0
2016,88,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2016,907,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2016,970,50,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
2016,1019,32,0,0,2,0,17,0,0,2,0,1,0,0,0,0,0,0,0
2016,1016,68,2,2,5,1,68,2,2,5,1,1,0,0,0,0,0,0,0
2016,1047,252,10,3,7,0,178,10,3,6,0,3,0,27,0,0,0,20,0
2016,635,168,12,2,4,0,161,12,2,4,0,5,0,4,2,0,0,0,0
