,AdministrativeDuration,Informational,InformationalDuration,ProductRelatedDuration,ExitRates,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Administrative,ProductRelated,BounceRates
5127,75.0,0.0,0.0,1066.0,-0.3043792755649658,0.0,May,Windows,Google Chrome,Region1,AT,Returning_Visitor,5.0,31.0,0.0
5128,3.83,0.0,0.0,1630.972222,0.023620729811034,0.0,May,Android,Microsoft Edge,Region3,OT,Returning_Visitor,4.0,52.0,0.012
5129,0.0,0.0,0.0,86.5,1.736646352106829,0.0,May,Linux,Google Chrome,,PMCT,Returning_Visitor,0.0,12.0,
5130,1.303,1.0,68.0,2660.245238,-0.5936448092508415,59.1244678,May,MacOS,Mozilla Firefox,Region6,SMT,Returning_Visitor,5.0,57.0,0.000847458
5131,28.0,0.0,0.0,924.0,0.095620741235034,0.0,May,MacOS,Mozilla Firefox,Region3,SMT,Returning_Visitor,1.0,14.0,
5132,273.0,2.0,178.0,121.5,-0.4710459422316325,0.0,May,Windows,Google Chrome,Region3,OT,New_Visitor,1.0,5.0,0.0
5133,0.0,0.0,0.0,117.0,4.195620696435033,0.0,May,Linux,Google Chrome,Region3,RT,Returning_Visitor,0.0,4.0,
5134,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Safari,Region3,OT,Returning_Visitor,0.0,1.0,0.2
5135,89.0,1.0,0.0,1183.233333,0.0101034779191721,0.0,May,Linux,Google Chrome,Region1,OT,Returning_Visitor,6.0,29.0,0.013793103
5136,0.0,0.0,0.0,129.0,-0.3543792671649658,0.0,May,MacOS,Mozilla Firefox,Region4,RT,Returning_Visitor,,4.0,0.0
5137,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Google Chrome,Region5,PMCT,Returning_Visitor,0.0,1.0,0.2
5138,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Linux,Google Chrome,,PMCT,Returning_Visitor,,1.0,
5139,131.995,0.0,0.0,1712.833333,-0.6970108404239133,0.0,May,Windows,Google Chrome,Unknown,RT,New_Visitor,5.0,35.0,0.0
5140,1.476,2.0,96.33333333,1041.316345,-0.3269778513841772,2.690792571,May,Windows,Google Chrome,,SMT,Returning_Visitor,4.0,46.0,
5141,18.5,0.0,0.0,814.6071429,-0.031830245745358,3.111047059,May,Windows,Google Chrome,,SMT,Returning_Visitor,1.0,32.0,0.0
5142,78.0,0.0,0.0,269.75,-0.3310459433516324,22.738,May,Linux,Google Chrome,Region4,OT,New_Visitor,2.0,15.0,
5143,0.0,0.0,0.0,725.9,-0.5570108415439132,0.0,May,MacOS,Google Chrome,Region1,Unknown,Returning_Visitor,0.0,19.0,0.0
5144,26.0,0.0,0.0,768.5,-0.5415885816672913,0.0,May,Windows,Microsoft Edge,Region4,SMT,Returning_Visitor,3.0,85.0,0.0
5145,249.5,0.0,0.0,2506.333333,0.4539540703683673,13.99708333,May,Windows,Google Chrome,Region6,AT,Returning_Visitor,,66.0,0.015277778
5146,356.0,1.0,37.0,683.1738095,-0.526601497787188,0.0,May,Windows,Google Chrome,Region1,RT,New_Visitor,7.0,61.0,0.0
5147,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Linux,Google Chrome,Region7,AT,Returning_Visitor,0.0,1.0,0.2
5148,25.0,0.0,0.0,1445.6,0.3089540555283674,0.0,May,Linux,Tor,Region3,OT,Returning_Visitor,2.0,36.0,0.005714286
5149,1.695,0.0,0.0,1853.535714,-0.096015625231875,0.0,May,Linux,Google Chrome,Region4,SMT,Returning_Visitor,6.0,21.0,0.0
5150,4.627,0.0,0.0,2216.66832,-0.3027232715782137,8.353508036,May,Windows,Google Chrome,Unknown,DT,Returning_Visitor,6.0,113.0,0.005357143
5151,7.433,3.0,10.0,73.0,0.5400651576794786,0.0,May,Linux,Google Chrome,Unknown,AT,New_Visitor,4.0,2.0,0.0
5152,2.629,24.0,2050.433333,43171.23338,-0.2722990038216079,0.763828956,May,Windows,Google Chrome,,FT,Returning_Visitor,17.0,705.0,0.004851285
5153,92.0,0.0,0.0,6897.942424,-0.4572886463416907,0.0,May,Windows,Google Chrome,Region2,DT,Returning_Visitor,3.0,134.0,
5154,0.0,0.0,0.0,1718.5,0.8282522993739815,0.0,May,MacOS,Mozilla Firefox,Region2,RT,Returning_Visitor,0.0,57.0,0.039766082
5155,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Linux,Google Chrome,Region3,SMT,Returning_Visitor,0.0,2.0,0.2
5156,0.0,0.0,0.0,352.0,3.4956207020350334,0.0,May,Windows,Google Chrome,,PMCT,Returning_Visitor,0.0,4.0,0.1
5157,0.0,0.0,0.0,404.0,2.095620713235034,0.0,May,Windows,Google Chrome,,PMCT,Returning_Visitor,0.0,2.0,0.0
5158,79.5,2.0,241.0,43.5,1.0456207216350342,0.0,May,MacOS,Mozilla Firefox,,OT,Returning_Visitor,2.0,4.0,0.05
5159,7.066,1.0,101.0,1086.074242,-0.0780634813754921,14.84053801,May,Windows,Google Chrome,Region3,OT,Returning_Visitor,2.0,,0.010526316
5160,0.0,0.0,0.0,254.0,0.345620727235034,0.0,May,Windows,Google Chrome,Region4,PMCT,Returning_Visitor,0.0,8.0,
5161,150.0,0.0,0.0,1799.144235,-0.1392587968859296,0.0,May,Linux,Google Chrome,Region3,PMCT,Returning_Visitor,,128.0,0.009237379
5162,46.5,1.0,377.0,117.5,0.9925904300592764,0.0,May,MacOS,Mozilla Firefox,Region3,DT,Returning_Visitor,,6.0,0.045454545
5163,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,MacOS,Mozilla Firefox,,RT,Returning_Visitor,0.0,2.0,0.2
5164,0.0,0.0,0.0,26.0,2.095620713235034,0.0,May,Windows,Google Chrome,,PMCT,Returning_Visitor,0.0,,0.05
5165,0.0,0.0,0.0,19.0,0.6956207244350342,0.0,May,Windows,Google Chrome,Region8,OT,Returning_Visitor,0.0,2.0,0.0
5166,44.0,0.0,0.0,2075.983333,-0.2971065276231477,13.81852727,May,Windows,Microsoft Edge,Region2,RT,Returning_Visitor,1.0,56.0,0.0
5167,0.0,0.0,0.0,1859.5,0.895620718835034,0.0,May,Windows,Google Chrome,Region1,AT,Returning_Visitor,0.0,7.0,0.0
5168,0.0,0.0,0.0,187.0,-0.0821570533427435,0.0,May,iOS,Google Chrome,,SMT,Returning_Visitor,0.0,27.0,0.0
5169,0.0,0.0,0.0,830.9333333,1.7689540398483676,0.0,May,Linux,Google Chrome,Region6,PMCT,Returning_Visitor,0.0,29.0,
5170,0.0,0.0,0.0,21.0,3.4956207020350334,0.0,May,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,4.0,0.1
5171,0.0,0.0,0.0,582.5,-0.5177125898582992,0.0,May,Windows,Safari,Region4,OT,New_Visitor,0.0,12.0,0.0
5172,45.0,0.0,0.0,1288.066667,-0.4995012220039901,0.0,May,Windows,Microsoft Edge,Region1,SMT,Returning_Visitor,3.0,42.0,
5173,32.0,0.0,0.0,230.1,-0.3543792671649658,0.0,May,Windows,Google Chrome,Region2,DT,Returning_Visitor,2.0,16.0,0.0
5174,176.5,0.0,0.0,1384.972222,-0.0885898012912815,26.45082237,May,MacOS,Mozilla Firefox,Region2,SMT,Returning_Visitor,,34.0,0.005263158
5175,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Google Chrome,Region1,DT,Returning_Visitor,0.0,,0.2
5176,0.0,0.0,0.0,809.1666667,0.7398312400813499,0.0,May,Windows,Google Chrome,,RT,Returning_Visitor,0.0,19.0,0.031578947
5177,0.0,0.0,0.0,145.0,2.7178429242572566,0.0,May,Linux,Google Chrome,Region1,PMCT,Returning_Visitor,0.0,,0.066666667
5178,2.868,7.0,373.5,176.5,0.7516207239870341,0.0,May,Linux,Google Chrome,Unknown,SMT,Returning_Visitor,7.0,15.0,0.048
5179,0.0,0.0,0.0,355.6666667,0.3622873911017007,0.0,May,MacOS,Mozilla Firefox,Region2,OT,Returning_Visitor,0.0,7.0,
5180,0.0,0.0,0.0,1945.321429,0.2289540521683675,0.0,May,Windows,Opera,Region1,AT,Returning_Visitor,0.0,122.0,0.018032787
5181,0.0,0.0,0.0,589.5738095,-0.5488236976094104,0.0,May,Linux,Google Chrome,Region3,SMT,Returning_Visitor,0.0,27.0,0.007407407
5182,65.5,0.0,0.0,1243.80882,-0.5000549499995603,0.0,May,Windows,Google Chrome,Region4,OT,Returning_Visitor,9.0,72.0,
5183,101.5,0.0,0.0,572.8809524,-0.4889946420880428,0.0,May,Windows,Safari,,OT,New_Visitor,2.0,26.0,
5184,0.0,2.0,33.0,1277.833333,0.3304033433567731,0.0,May,Windows,Google Chrome,Region7,AT,Returning_Visitor,,21.0,0.008695652
5185,1.347,0.0,0.0,347.547619,0.4750146621998825,0.0,May,Linux,Google Chrome,Region4,SMT,Returning_Visitor,9.0,,0.024242424
5186,159.0,2.0,55.5,1100.125,-0.3932681588538547,0.0,May,Linux,Google Chrome,Region4,FT,Returning_Visitor,,23.0,0.0
5187,92.0,0.0,0.0,473.0,-0.5771065253831478,0.0,May,Linux,Google Chrome,Region3,DT,Returning_Visitor,,19.0,0.0
5188,1.871,2.0,72.0,680.0,-0.5310459377516324,22.45821429,May,Linux,Google Chrome,,OT,New_Visitor,7.0,,0.0
5189,30.5,1.0,31.0,533.5,0.436361474509108,0.0,May,iOS,Mozilla Firefox,,RT,Returning_Visitor,1.0,24.0,0.0
5190,46.0,0.0,0.0,539.0,-0.3932681588538547,39.15,May,Windows,Google Chrome,Unknown,AT,Returning_Visitor,5.0,35.0,0.005555556
5191,0.0,0.0,0.0,340.0,-0.2736100478111196,23.388,May,Windows,Google Chrome,Unknown,DT,Returning_Visitor,0.0,,0.0
5192,10.5,0.0,0.0,1747.125,0.6400178768798569,0.0,May,Windows,Safari,Region1,SMT,Returning_Visitor,1.0,49.0,0.027659574
5193,5.0,3.0,40.0,1594.972222,-0.2650296718797625,0.0,May,Windows,Google Chrome,Region3,OT,Returning_Visitor,1.0,79.0,
5194,505.5,0.0,0.0,1227.0,-0.2174227562606179,0.0,May,Linux,Google Chrome,Region1,SMT,Returning_Visitor,9.0,19.0,
5195,138.0,2.0,1005.0,2450.435809,-0.3464450472284396,0.0,May,Windows,Google Chrome,Region4,SMT,Returning_Visitor,3.0,62.0,
5196,11.5,0.0,0.0,683.0524892,0.7311435961508511,0.0,May,Linux,Tor,Unknown,Unknown,Returning_Visitor,1.0,22.0,0.02
5197,223.0,0.0,0.0,392.4,0.4156207266750341,0.0,May,MacOS,Mozilla Firefox,Region3,DT,,,8.0,0.0
5198,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Google Chrome,Region1,PMCT,Returning_Visitor,0.0,1.0,0.2
5199,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Google Chrome,Region2,RT,Returning_Visitor,0.0,2.0,0.2
5200,94.0,0.0,0.0,332.75,-0.1443792688449658,0.0,May,Windows,Google Chrome,Unknown,AT,Returning_Visitor,1.0,10.0,
5201,0.0,0.0,0.0,68.0,0.6956207244350342,0.0,May,Windows,Google Chrome,Region1,AT,Returning_Visitor,0.0,,0.0
5202,0.0,0.0,0.0,379.4166667,0.121620729027034,0.0,May,Linux,Google Chrome,Region1,OT,Returning_Visitor,0.0,20.0,0.002857143
5203,703.5,3.0,23.0,2259.55,-0.2651635678786914,14.388,May,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,6.0,26.0,0.001960784
5204,0.0,0.0,0.0,193.6666667,0.6289540689683673,0.0,May,MacOS,Vivaldi,Region7,SMT,Returning_Visitor,0.0,,
5205,37.0,0.0,0.0,862.5738095,-0.3488237032094103,10.87212857,May,Windows,Safari,Region6,OT,Returning_Visitor,2.0,36.0,0.002857143
5206,0.0,0.0,0.0,1580.833333,-0.5852303333181573,3.663617021,May,Windows,Microsoft Edge,Region3,OT,Returning_Visitor,0.0,47.0,0.0
5207,3.253,4.0,94.0,1603.5,-0.3806292669549658,0.0,May,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,,39.0,
5208,190.25,1.0,23.0,1323.25,-0.0935245772518033,21.318,May,Android,Google Chrome,Region4,OT,Returning_Visitor,,19.0,0.007692308
5209,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Linux,Google Chrome,Region9,PMCT,Returning_Visitor,0.0,,0.2
5210,0.0,0.0,0.0,46.0,0.6956207244350342,0.0,May,MacOS,Mozilla Firefox,Region7,OT,Returning_Visitor,0.0,4.0,0.0
5211,0.0,0.0,0.0,580.5,0.6022874011817008,11.193,May,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,12.0,0.02
5212,0.0,0.0,0.0,63.0,1.162287396701701,0.0,May,MacOS,Mozilla Firefox,Region9,DT,,0.0,3.0,0.0
5213,0.0,2.0,172.0,1227.047222,-0.2623352879013176,6.380862745,May,Windows,Google Chrome,Region1,AT,Returning_Visitor,0.0,32.0,0.005882353
5214,104.0,0.0,0.0,777.3666667,-0.3430889392552884,0.0,May,Linux,Google Chrome,Region3,AT,Returning_Visitor,4.0,33.0,0.006451613
5215,137.0,4.0,219.0,924.0,0.095620741235034,29.90282143,May,Windows,Google Chrome,Region9,OT,,3.0,22.0,0.007142857
5216,101.0,0.0,0.0,300.6666667,-0.3543792671649658,0.0,May,MacOS,Vivaldi,Region1,OT,New_Visitor,3.0,17.0,0.0
5217,1.892,8.0,261.0,1871.788041,-0.4159213906726288,2.904177177,May,Windows,Google Chrome,,OT,Returning_Visitor,15.0,97.0,0.002252252
5218,86.6,0.0,0.0,193.75,-0.2377125920982992,0.0,May,MacOS,Google Chrome,,CMCT,Returning_Visitor,4.0,12.0,0.008888889
5219,53.0,0.0,0.0,1007.9,-0.5488236976094104,0.0,May,MacOS,Mozilla Firefox,Region3,SMT,New_Visitor,1.0,19.0,0.0
5220,0.0,1.0,41.0,1754.0,-0.2974227596206179,7.880478261,May,Linux,Google Chrome,Region3,AT,Returning_Visitor,0.0,45.0,0.0
5221,0.0,1.0,28.0,276.0,-0.4710459422316325,0.0,May,iOS,Microsoft Edge,Region9,OT,New_Visitor,0.0,12.0,0.0
5222,183.0,3.0,48.0,2141.4,-0.0989738532082091,0.0,May,Windows,Google Chrome,Region1,SMT,Returning_Visitor,4.0,34.0,0.005405405
5223,0.0,1.0,0.0,1742.883333,0.447620722419034,0.0,May,Windows,Google Chrome,Region1,SMT,Returning_Visitor,,35.0,
5224,0.0,0.0,0.0,216.0,0.3138025354895796,0.0,May,Windows,Microsoft Edge,Region1,DT,Returning_Visitor,0.0,11.0,0.018181818
5225,238.4,0.0,0.0,132.2333333,-0.496971870024225,0.0,May,Linux,Google Chrome,Region1,VT,Returning_Visitor,3.0,8.0,0.0
5226,114.0,0.0,0.0,427.0,0.4956207300350341,39.42,May,Windows,Google Chrome,,OT,Returning_Visitor,2.0,11.0,0.014285714
5227,0.0,0.0,0.0,277.0,0.4956207300350341,0.0,May,Windows,Google Chrome,Region3,SMT,Returning_Visitor,0.0,7.0,0.0
5228,0.0,0.0,0.0,85.5,2.095620713235034,0.0,May,Windows,Google Chrome,,DT,Returning_Visitor,0.0,8.0,0.075
5229,0.0,0.0,0.0,89.5,3.728954024168367,0.0,May,Linux,Google Chrome,Region1,RT,Returning_Visitor,,8.0,0.15
5230,0.0,0.0,0.0,359.0,1.395620718835034,0.0,May,MacOS,Mozilla Firefox,,RT,Returning_Visitor,0.0,8.0,0.0
5231,0.0,0.0,0.0,1061.0,-0.0043792699649658,0.0,May,Windows,Safari,Region1,RT,Returning_Visitor,0.0,,0.0
5232,0.0,0.0,0.0,274.0,1.535620717715034,0.0,May,Linux,Tor,Region1,RT,Returning_Visitor,0.0,5.0,0.04
5233,0.0,0.0,0.0,987.5,-0.3932681588538547,40.87111111,May,Windows,Brave,,SMT,Returning_Visitor,0.0,37.0,0.005555556
5234,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,2.0,0.2
5235,52.5,0.0,0.0,415.5,-0.2377125920982992,0.0,May,Windows,Google Chrome,Region1,SMT,New_Visitor,5.0,7.0,0.0
5236,0.0,1.0,0.0,326.6666667,0.568347985453216,0.0,May,MacOS,Mozilla Firefox,Region4,DT,Returning_Visitor,,,0.0
5237,2.005,1.0,86.0,1476.5,0.9661521302707828,1.680318841,May,Windows,Opera,Region5,DT,Returning_Visitor,10.0,65.0,0.040096618
5238,39.0,0.0,0.0,314.8333333,-0.5396733816826129,0.0,May,Windows,Google Chrome,Region7,SMT,Returning_Visitor,1.0,18.0,0.0
5239,312.0,1.0,11.0,2710.570238,0.0353208937174328,0.0,May,Windows,Google Chrome,Region4,RT,Returning_Visitor,,,0.016842105
5240,0.0,0.0,0.0,64.33333333,-0.5177125898582992,0.0,May,Windows,Google Chrome,Region1,DT,Returning_Visitor,,6.0,
5241,261.0,0.0,0.0,486.0,0.095620741235034,0.0,May,MacOS,Google Chrome,Region3,OT,Returning_Visitor,2.0,6.0,0.0
5242,30.5,2.0,18.0,1518.097619,0.1850324965197398,31.75764706,May,Windows,Google Chrome,Region8,OT,Returning_Visitor,2.0,15.0,0.0
5243,10.0,2.0,34.0,367.3761905,-0.3952883588376931,0.0,May,MacOS,Mozilla Firefox,Region4,AT,Returning_Visitor,1.0,22.0,0.0
5244,14.0,0.0,0.0,513.9404762,-0.4243792666049658,62.866,May,Windows,Google Chrome,Region4,PMCT,Returning_Visitor,3.0,30.0,0.0
5245,0.0,0.0,0.0,1349.25,-0.5905581172755351,0.0,May,MacOS,Mozilla Firefox,,SMT,,0.0,42.0,0.0
5246,8.5,0.0,0.0,848.2051282,-0.0753937653968499,0.0,May,iOS,Mozilla Firefox,Region1,DT,Returning_Visitor,2.0,45.0,0.004347826
5247,0.0,0.0,0.0,375.6,-0.5923792652609658,0.0,May,Windows,Google Chrome,Region1,SMT,Returning_Visitor,0.0,25.0,0.0
5248,44.0,0.0,0.0,724.3166667,-0.3861974589104203,19.21218939,May,Windows,Google Chrome,Region3,OT,Returning_Visitor,2.0,44.0,0.0
5249,80.0,0.0,0.0,957.6666667,-0.6543792727649658,0.0,May,Windows,Safari,Region1,RT,Returning_Visitor,5.0,29.0,0.0
5250,0.0,3.0,83.0,511.5,0.095620741235034,0.0,May,Windows,Google Chrome,Unknown,DT,Returning_Visitor,0.0,18.0,0.00952381
5251,2.043,4.0,187.0,776.4138158,-0.2520875959832993,0.0,May,Linux,Google Chrome,Region6,RT,Returning_Visitor,7.0,61.0,0.015104167
5252,19.0,0.0,0.0,605.6722222,0.0101034779191721,0.0,May,Linux,Google Chrome,Region3,AT,Returning_Visitor,1.0,29.0,0.003448276
5253,0.0,0.0,0.0,2765.444444,-0.2907429116740567,0.0,May,Windows,Safari,Region3,OT,Returning_Visitor,0.0,88.0,0.0
5254,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Google Chrome,Region1,DT,Returning_Visitor,0.0,1.0,
5255,0.0,0.0,0.0,2351.7,0.2662874038697007,0.0,May,Windows,Opera,Region8,RT,Returning_Visitor,0.0,26.0,0.008
5256,0.0,0.0,0.0,1.0,3.028954029768367,0.0,May,Windows,Google Chrome,Region1,AT,Returning_Visitor,0.0,3.0,
5257,0.0,0.0,0.0,116.5,0.895620718835034,0.0,May,MacOS,Mozilla Firefox,Region3,RT,Returning_Visitor,0.0,7.0,0.028571429
5258,11.0,0.0,0.0,1145.0,2.095620713235034,0.0,May,Windows,Google Chrome,Region3,PMCT,Returning_Visitor,1.0,4.0,0.05
5259,0.0,0.0,0.0,3413.833333,0.0853643133170854,0.0,May,iOS,Mozilla Firefox,Region9,RT,Returning_Visitor,0.0,39.0,0.005128205
5260,29.0,1.0,0.0,536.0,-0.1952883644376931,37.51854545,May,Windows,Google Chrome,Region3,SMT,New_Visitor,2.0,9.0,0.0
5261,30.0,3.0,16.5,3072.305403,-0.1301962609584299,7.300656863,May,Windows,Google Chrome,Region1,DT,Returning_Visitor,1.0,99.0,0.001960784
5262,20.0,0.0,0.0,2179.666667,-0.6454319008365448,0.0,May,Windows,Google Chrome,Region1,OT,Returning_Visitor,1.0,21.0,0.0
5263,181.0,4.0,302.0,382.4902597,-0.4358078305135373,0.0,May,Windows,Google Chrome,Region5,OT,Returning_Visitor,9.0,22.0,0.0
5264,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Linux,Google Chrome,Region1,PMCT,Returning_Visitor,0.0,2.0,0.2
5265,0.0,0.0,0.0,112.0,-0.1443792688449658,0.0,May,Windows,Google Chrome,Region4,DT,Returning_Visitor,0.0,5.0,0.0
5266,16.0,1.0,29.0,1083.690476,-0.0076100499391196,19.3154,May,Linux,Google Chrome,Region1,OT,Returning_Visitor,1.0,19.0,0.016
5267,64.25,1.0,282.0,720.75,-0.6061336491509307,0.0,May,Windows,Google Chrome,Region1,OT,New_Visitor,4.0,,0.0
5268,0.0,0.0,0.0,680.0,0.9289540465683676,0.0,May,Windows,Opera,Unknown,RT,Returning_Visitor,0.0,20.0,
5269,0.0,0.0,0.0,739.8333333,0.0925437932596496,0.0,May,Linux,Tor,Region1,RT,Returning_Visitor,0.0,13.0,0.007692308
5270,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Microsoft Edge,Region1,RT,Returning_Visitor,0.0,1.0,0.2
5271,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,MacOS,Mozilla Firefox,Region1,BCT,Returning_Visitor,,1.0,0.2
5272,79.5,1.0,19.0,314.25,-0.6110459411116324,0.0,May,Windows,Google Chrome,Region1,OT,New_Visitor,6.0,11.0,
5273,0.0,0.0,0.0,32.0,2.095620713235034,0.0,May,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,,0.0
5274,48.0,0.0,0.0,1066.666667,0.4722874062217007,0.0,May,Linux,Google Chrome,,LST,Returning_Visitor,1.0,26.0,0.025
5275,215.2,0.0,0.0,4749.240385,0.1863524445091803,1.164075388,May,Linux,Google Chrome,Region6,Unknown,Returning_Visitor,7.0,119.0,0.015772358
5276,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Linux,Google Chrome,,PMCT,Returning_Visitor,0.0,1.0,
5277,6.214,0.0,0.0,1046.916667,-0.5826401373388789,17.37391304,May,Windows,Google Chrome,Region7,DT,Returning_Visitor,3.0,23.0,0.0
5278,0.0,0.0,0.0,1748.0,1.1073854171409168,0.0,May,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,,0.047058824
5279,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,Windows,Google Chrome,Region3,DT,Returning_Visitor,0.0,3.0,0.2
5280,53.0,0.0,0.0,1331.0,-0.0821570533427435,49.388,May,Windows,Google Chrome,Region1,SMT,Returning_Visitor,1.0,10.0,0.0
5281,210.5,0.0,0.0,549.55,0.212862116297103,0.0,May,Linux,Google Chrome,Region1,LST,Returning_Visitor,6.0,26.0,0.017241379
5282,0.0,0.0,0.0,7.0,3.4956207020350334,0.0,May,Windows,Google Chrome,Region7,SMT,Returning_Visitor,0.0,2.0,0.05
5283,0.0,0.0,0.0,734.0,0.345620727235034,0.0,May,MacOS,Mozilla Firefox,,RT,Returning_Visitor,0.0,13.0,0.0
5284,0.0,0.0,0.0,662.6666667,0.4898631460810947,0.0,May,Windows,Google Chrome,Region4,OT,Returning_Visitor,0.0,22.0,0.011363636
5285,0.0,0.0,0.0,383.0,0.6277419489780643,0.0,May,MacOS,Mozilla Firefox,,SMT,Returning_Visitor,0.0,23.0,
5286,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,MacOS,Mozilla Firefox,,BCT,,0.0,1.0,0.2
5287,30.25,0.0,0.0,327.2666667,0.0869250893045992,68.85704348,May,Windows,Google Chrome,Region1,RT,Returning_Visitor,3.0,21.0,0.017391304
5288,0.0,0.0,0.0,2529.166667,0.4902874020777006,0.0,May,MacOS,Vivaldi,Region8,RT,Returning_Visitor,0.0,52.0,0.014
5289,1.813,0.0,0.0,792.6666667,-0.6588508167291934,113.1512195,May,Windows,Google Chrome,Region1,SMT,New_Visitor,5.0,42.0,0.0
5290,0.0,0.0,0.0,7.0,3.4956207020350334,0.0,May,Windows,Microsoft Edge,,DT,Returning_Visitor,0.0,,0.1
5291,0.0,0.0,0.0,0.0,4.895620690835034,0.0,May,MacOS,Mozilla Firefox,Region3,RT,Returning_Visitor,0.0,1.0,0.2
5292,0.0,0.0,0.0,111.0,2.7956207076350337,0.0,May,Windows,Google Chrome,Region4,PMCT,Returning_Visitor,0.0,8.0,0.1
5293,0.0,1.0,226.0,797.1666667,-0.3113968035088256,0.0,May,Linux,Tor,,SMT,Returning_Visitor,0.0,19.0,0.0
5294,0.0,0.0,0.0,465.6666667,-0.5616341735069266,0.0,May,Linux,Google Chrome,Region1,OT,Returning_Visitor,0.0,17.0,0.0
5295,59.0,1.0,94.0,1449.0,-0.068015625455875,53.66290909,May,MacOS,Mozilla Firefox,Region6,RT,Returning_Visitor,2.0,21.0,0.0
5296,0.0,0.0,0.0,234.0,0.8033130355734955,0.0,May,Windows,Google Chrome,Region4,FT,Returning_Visitor,0.0,12.0,0.015384615
5297,55.0,0.0,0.0,376.5,0.4254452825964376,0.0,May,iOS,Google Chrome,Region3,LST,Returning_Visitor,3.0,18.0,0.021052632
5298,0.0,0.0,0.0,121.0,0.6956207244350342,0.0,May,Linux,Google Chrome,Region1,RT,Returning_Visitor,0.0,2.0,0.0
5299,183.75,1.0,15.0,2860.5,0.0042627059658983,8.488518519,May,iOS,Mozilla Firefox,Region4,RT,Returning_Visitor,10.0,70.0,0.009876543
5300,7.0,0.0,0.0,430.5,-0.1710459366316325,0.0,May,Windows,Safari,Region7,OT,Returning_Visitor,1.0,,0.0
5301,10.0,0.0,0.0,1066.0,0.4156207266750341,0.0,May,Windows,Google Chrome,,OT,Returning_Visitor,1.0,11.0,0.02
5302,0.0,0.0,0.0,107.0,0.6956207244350342,0.0,May,Windows,Microsoft Edge,Region3,OT,Returning_Visitor,0.0,4.0,0.0
5303,0.0,0.0,0.0,462.5,1.745620716035034,0.0,May,MacOS,Mozilla Firefox,Region3,RT,Returning_Visitor,,9.0,0.075
5304,0.0,0.0,0.0,132.0,0.2289540521683675,0.0,May,iOS,Mozilla Firefox,Region3,CMCT,New_Visitor,0.0,6.0,0.0
5305,0.0,0.0,0.0,172.1111111,0.7496558240027532,0.0,May,Linux,Google Chrome,Region1,Unknown,Returning_Visitor,0.0,19.0,0.042105263
5306,0.0,0.0,0.0,195.6666667,1.7138025242895794,0.0,May,iOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,23.0,0.05
5307,0.0,0.0,0.0,992.0,0.6956207244350342,0.0,May,Windows,Google Chrome,Region4,PMCT,Returning_Visitor,0.0,4.0,0.0
5308,0.0,0.0,0.0,63.0,0.895620718835034,0.0,May,Windows,Google Chrome,Region4,PMCT,New_Visitor,,7.0,0.028571429
5309,0.0,0.0,0.0,526.8333333,0.8603266071173871,0.0,May,Windows,Google Chrome,Region2,SMT,Returning_Visitor,0.0,17.0,0.0
5310,0.0,0.0,0.0,73.0,0.6956207244350342,0.0,May,MacOS,Mozilla Firefox,,RT,Returning_Visitor,0.0,2.0,
5311,0.0,0.0,0.0,417.0,2.7956207076350337,0.0,May,Windows,Microsoft Edge,Region1,RT,Returning_Visitor,0.0,12.0,0.1
5312,115.0,0.0,0.0,1129.214286,-0.3979166908166665,0.0,May,MacOS,Mozilla Firefox,Region2,DT,Returning_Visitor,1.0,48.0,
5313,0.0,0.0,0.0,272.0,-0.2377125920982992,0.0,May,Windows,Google Chrome,Region4,SMT,Returning_Visitor,0.0,11.0,0.0
