año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2018,1128,36,0,2,4,0,25,0,2,4,0,1,0,2,,,3,5,3
2018,1125,18,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0
2018,1135,22,0,0,2,0,20,0,0,2,0,1,0,6,,,,,
2018,934,325,5,4,8,0,285,5,4,4,0,7,0,20,0,0,0,16,0
2018,629,336,15,2,13,1,297,15,2,13,1,8,0,15,7,0,7,27,4
2018,21,156,0,0,0,0,149,0,0,0,0,0,0,0,0,50,0,0,0
2018,615,179,2,1,8,0,179,2,1,8,0,5,0,12,0,0,0,14,2
2018,626,51,1,1,5,0,51,1,1,5,0,3,0,0,0,0,0,0,0
2018,417,24,0,0,2,0,18,0,0,2,0,1,0,6,0,0,0,0,0
2018,597,102,2,1,3,0,78,2,1,3,0,3,0,6,0,20,0,6,0
2018,539,368,9,7,10,0,359,9,7,8,0,20,0,74,0,20,22,0,0
2018,343,66,1,1,5,0,66,0,0,5,0,1,0,0,0,0,0,0,0
2018,135,350,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0
2018,158,637,0,0,0,0,557,0,0,0,0,1,0,0,84,20,0,0,0
2018,775,237,6,6,7,0,178,6,6,7,0,4,0,14,0,0,0,4,0
2018,177,240,0,0,0,0,231,0,0,0,0,1,0,0,0,40,0,0,0
2018,578,38,2,1,3,0,38,2,1,3,0,2,0,0,0,0,0,0,0
2018,416,146,0,0,2,0,146,0,0,2,0,5,0,0,0,12,0,0,0
2018,561,103,2,1,4,0,103,2,1,4,0,4,0,21,0,10,0,6,1
2018,62,46,0,0,0,0,46,0,0,0,0,0,0,0,0,24,0,0,0
2018,828,85,0,0,0,0,85,0,0,0,0,0,0,0,0,25,0,0,0
2018,860,90,2,1,3,0,78,2,1,3,0,2,0,0,0,20,0,8,1
2018,935,49,0,0,0,0,49,0,0,0,0,0,0,0,0,20,0,0,0
2018,936,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2018,986,42,0,0,0,0,42,0,0,0,0,0,0,0,40,0,0,0,0
2018,987,117,1,1,3,0,117,1,1,3,0,4,0,16,0,0,0,8,1
2018,1021,30,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0
2018,1085,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2018,658,215,4,2,5,0,207,4,2,5,0,4,0,12,0,0,0,7,0
2018,353,50,0,0,0,0,38,0,0,0,0,1,0,0,0,12,0,0,0
2018,323,150,0,0,0,0,150,0,0,0,0,0,0,0,20,0,0,0,0
2018,620,131,4,2,3,0,131,4,2,3,0,3,0,12,0,0,0,0,0
2018,384,210,0,0,1,0,185,0,0,1,0,4,0,3,0,0,0,0,0
2018,554,312,12,2,10,0,269,9,2,10,0,9,0,16,15,0,0,0,0
2018,209,15,0,0,2,0,15,0,0,2,0,2,0,0,0,0,0,0,0
2018,707,953,39,3,29,2,865,39,3,24,2,7,7,37,20,12,0,0,0
2018,395,10,0,0,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0
2018,969,80,0,0,4,0,75,0,0,4,0,2,0,9,0,0,0,0,0
2018,1052,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,739,1004,54,8,40,3,945,54,8,40,3,46,4,79,30,0,0,56,0
2018,613,506,6,4,19,1,470,6,4,18,1,6,3,26,0,0,0,18,4
2018,593,282,0,0,12,0,259,0,0,12,0,6,1,18,0,0,19,0,0
2018,704,615,22,3,16,2,575,22,3,16,2,9,6,41,0,0,24,0,0
2018,686,502,8,1,26,2,467,6,1,26,2,5,4,50,0,0,30,23,6
2018,257,192,18,3,12,1,155,18,3,12,1,2,0,0,0,0,0,0,0
2018,494,46,0,0,5,0,46,0,0,5,0,1,0,0,0,0,0,0,0
2018,681,140,0,0,8,0,115,0,0,8,0,2,0,37,0,0,0,0,0
2018,286,94,0,0,11,1,76,0,0,8,1,3,0,0,0,0,0,0,0
2018,255,79,12,1,7,1,79,12,1,7,1,3,0,9,0,0,11,3,0
2018,79,40,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2018,81,76,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2018,688,315,6,3,8,0,285,6,3,8,0,5,0,18,8,0,12,18,0
2018,531,241,7,2,8,0,230,7,2,8,0,6,2,23,0,0,0,8,0
2018,514,56,0,1,3,0,36,0,1,3,0,3,0,2,0,0,14,14,0
2018,499,230,0,0,8,0,142,0,0,8,0,3,0,0,0,0,0,0,0
2018,532,254,4,4,11,0,238,4,2,11,0,7,2,17,0,0,15,0,0
2018,190,186,0,0,0,0,151,0,0,0,0,3,0,0,0,0,0,0,0
2018,598,90,3,1,3,0,81,3,1,3,0,5,0,8,0,0,0,6,0
2018,260,300,10,6,20,1,200,8,6,20,1,5,0,0,0,0,0,0,0
2018,838,12,0,0,2,0,12,0,0,2,0,1,0,0,0,0,0,0,1
2018,839,96,1,1,4,0,20,0,0,4,0,1,0,16,0,0,0,0,0
2018,851,7,0,0,2,0,7,0,0,2,0,0,0,0,0,0,2,0,0
2018,852,364,4,5,14,1,332,4,5,14,1,3,5,16,1,0,0,30,3
2018,988,125,0,0,0,0,125,0,0,0,0,1,0,12,25,0,0,0,0
2018,1056,348,7,2,12,1,232,7,2,12,1,4,4,24,0,0,5,0,0
2018,1044,57,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2018,1114,106,0,0,5,0,106,0,0,5,0,3,1,8,0,0,8,0,0
2018,1129,186,9,2,15,1,110,5,1,12,1,2,0,10,0,0,0,6,3
2018,644,606,17,6,20,0,559,17,6,20,0,4,2,29,45,0,29,0,2
2018,752,777,8,2,22,3,647,8,2,22,3,11,1,34,30,0,0,0,0
2018,238,75,0,0,10,0,75,0,0,10,0,3,0,6,0,0,18,0,10
2018,325,242,0,0,0,0,242,0,0,0,0,0,0,0,5,5,0,0,0
2018,622,119,3,2,4,0,106,3,2,3,0,2,0,2,0,0,0,0,0
2018,879,79,0,0,4,0,79,0,0,4,0,1,0,0,0,0,0,0,0
2018,906,93,5,1,4,1,93,5,1,4,1,1,0,11,0,0,0,0,0
2018,370,238,0,0,0,0,154,0,0,0,0,2,0,0,0,4,0,0,0
2018,418,44,0,0,3,0,44,0,0,3,0,2,0,0,0,0,0,0,0
2018,574,23,0,0,2,0,23,0,0,2,0,2,0,0,0,0,0,0,0
2018,399,70,0,0,5,0,70,0,0,5,0,1,0,2,0,0,2,2,1
2018,195,38,0,0,3,0,25,0,0,3,0,1,0,0,0,0,0,0,0
2018,783,681,15,5,19,1,531,15,5,18,1,6,10,49,4,0,0,0,0
2018,263,76,0,0,6,0,69,0,0,6,0,1,0,14,0,0,0,10,0
2018,194,48,0,0,3,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2018,214,32,0,0,3,0,20,0,0,3,0,1,0,0,0,0,0,0,0
2018,785,871,24,8,33,2,834,24,8,33,2,11,14,103,12,0,21,0,0
2018,780,112,0,0,6,0,100,0,0,6,0,2,5,23,0,0,15,0,1
2018,782,476,0,0,18,1,386,0,0,18,1,9,6,32,10,0,48,0,2
2018,369,179,0,0,0,0,133,0,0,0,0,1,0,0,0,0,0,0,0
2018,713,100,0,0,5,0,95,0,0,5,0,1,0,0,0,0,11,0,4
2018,941,24,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0
2018,1091,353,0,0,0,0,347,0,0,0,0,0,0,0,446,0,0,0,0
2018,1045,110,3,2,7,1,65,3,1,4,1,2,0,1,0,0,9,0,0
2018,1086,171,4,2,12,1,136,2,2,10,1,3,0,11,0,0,18,0,0
2018,1149,128,0,0,8,0,90,0,0,5,0,4,3,13,0,0,32,14,2
2018,937,600,4,6,15,0,447,4,6,15,0,13,0,36,6,0,0,34,6
2018,1004,44,3,1,3,0,44,3,1,3,0,0,0,1,0,0,0,0,0
2018,737,807,8,3,18,1,756,8,3,17,1,8,6,16,15,0,17,0,0
2018,765,1213,25,3,36,2,1168,25,3,30,2,23,4,77,0,0,0,0,11
2018,329,254,0,0,7,0,236,0,0,6,0,3,5,15,0,0,20,0,0
2018,87,172,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
2018,527,150,0,0,8,0,139,0,0,6,0,2,0,0,0,18,0,21,8
2018,562,107,0,0,7,1,104,0,0,7,1,3,0,0,0,0,0,0,0
2018,251,90,2,3,7,1,90,2,3,7,1,3,0,0,0,0,0,0,0
2018,129,277,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0
2018,154,184,0,0,0,0,184,0,0,0,0,1,0,0,0,25,0,0,0
2018,516,113,4,1,10,1,104,4,1,10,1,3,0,15,0,0,0,0,0
2018,184,34,0,0,4,0,34,0,0,4,0,1,0,0,0,0,0,0,0
2018,652,200,0,0,5,0,143,0,0,5,0,3,0,6,0,0,0,6,1
2018,637,122,4,2,5,0,115,4,2,2,0,5,0,12,0,0,0,6,0
2018,88,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2018,907,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2018,970,50,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
2018,1019,32,0,0,2,0,17,0,0,2,0,2,0,0,0,0,0,0,2
2018,1016,68,2,2,5,1,68,2,2,5,1,1,0,0,0,0,0,0,0
2018,1047,252,10,3,7,0,177,10,3,6,0,3,0,27,0,0,0,20,0
2018,635,168,12,2,4,0,161,12,2,3,0,5,0,4,2,0,0,0,0
