año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2017,1125,18,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0
2017,1135,22,0,0,2,0,9,0,0,2,0,1,0,1,0,0,0,0,0
2017,934,325,5,4,8,0,299,5,4,5,0,7,0,20,0,0,0,16,0
2017,629,329,15,2,13,1,300,15,2,13,1,8,0,15,7,0,7,27,4
2017,21,156,0,0,0,0,149,0,0,0,0,0,0,0,0,50,0,0,0
2017,615,179,2,1,7,0,179,2,1,7,0,5,0,12,0,0,0,0,0
2017,626,51,1,1,5,0,51,1,1,5,0,3,0,0,0,0,0,0,0
2017,417,18,0,0,2,0,15,0,0,2,0,1,0,5,0,0,0,0,0
2017,597,116,2,1,3,0,86,2,1,3,0,3,0,6,0,30,0,6,0
2017,539,368,9,7,10,0,352,9,7,8,0,20,0,74,0,20,22,0,0
2017,343,66,1,1,5,0,66,1,1,5,0,1,0,0,0,0,0,0,0
2017,135,350,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0
2017,158,687,0,0,0,0,560,0,0,0,0,1,0,0,64,20,0,0,0
2017,775,237,6,6,7,0,152,6,6,7,0,4,0,14,0,0,0,4,0
2017,177,240,0,0,0,0,231,0,0,0,0,1,0,0,0,40,0,0,0
2017,578,38,2,1,3,0,38,2,1,3,0,2,0,0,0,0,0,0,0
2017,416,146,0,0,2,0,146,0,0,2,0,5,0,0,0,12,0,0,0
2017,561,103,2,1,4,0,103,2,1,4,0,4,0,21,0,10,0,6,1
2017,62,46,0,0,0,0,46,0,0,0,0,0,0,0,0,24,0,0,0
2017,828,85,0,0,0,0,85,0,0,0,0,0,0,0,0,25,0,0,0
2017,860,90,2,1,3,0,78,2,1,3,0,2,0,0,0,20,0,8,1
2017,935,44,0,0,0,0,44,0,0,0,0,0,0,0,0,20,0,0,0
2017,936,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2017,986,45,0,0,0,0,45,0,0,0,0,0,0,0,40,0,0,0,0
2017,987,114,1,1,3,0,114,1,1,3,0,3,0,8,0,0,0,0,0
2017,1021,30,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0
2017,1085,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,658,215,4,2,5,0,207,4,2,5,0,4,0,12,0,0,0,7,0
2017,353,50,0,0,0,0,40,0,0,0,0,1,0,0,0,12,0,0,0
2017,323,150,0,0,0,0,150,0,0,0,0,0,0,0,20,0,0,0,0
2017,620,133,4,2,3,0,126,4,2,3,0,3,0,12,0,0,0,0,0
2017,384,210,0,0,1,0,185,0,0,1,0,4,0,3,0,0,0,0,0
2017,554,310,12,2,10,0,258,9,2,10,0,9,0,16,15,0,0,0,0
2017,209,15,0,0,2,0,15,0,0,2,0,2,0,0,0,0,0,0,0
2017,707,953,39,3,29,2,864,39,3,24,2,7,7,37,20,12,0,0,0
2017,395,10,0,0,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0
2017,969,118,0,0,4,0,48,0,0,4,0,2,0,5,0,0,0,0,0
2017,1052,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,739,1004,54,8,40,3,952,54,8,40,3,46,4,79,30,0,0,56,0
2017,613,517,6,2,19,1,460,6,2,18,1,6,3,26,0,0,0,16,4
2017,593,284,0,0,10,0,274,0,0,10,0,6,1,18,0,0,19,0,0
2017,704,582,22,3,16,2,539,22,3,16,2,9,6,41,0,0,24,0,0
2017,493,33,0,0,6,0,33,0,0,6,0,2,0,0,0,0,0,30,0
2017,686,501,8,1,25,2,470,6,1,24,2,5,0,50,0,0,30,23,6
2017,257,181,18,3,12,1,160,18,3,12,1,2,0,0,0,0,0,0,0
2017,494,46,0,0,5,0,46,0,0,3,0,1,0,0,0,0,0,0,0
2017,681,140,0,0,8,0,115,0,0,8,0,2,0,37,0,0,0,0,0
2017,286,94,0,0,11,1,88,0,0,10,1,3,0,0,0,0,0,0,0
2017,255,79,12,1,7,1,79,12,1,7,1,3,0,9,0,0,11,3,0
2017,79,40,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,81,76,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2017,688,315,6,3,8,0,285,6,3,8,0,5,0,18,8,0,12,16,0
2017,531,241,7,2,8,0,229,7,2,8,0,6,2,23,0,0,0,8,0
2017,514,56,0,1,3,0,34,0,1,3,0,3,0,2,0,0,14,14,0
2017,499,230,0,0,8,0,106,0,0,7,0,3,0,0,0,0,0,0,0
2017,532,252,4,2,11,0,242,4,2,11,0,7,2,17,0,0,15,0,0
2017,190,183,0,0,0,0,145,0,0,0,0,3,0,0,0,0,0,0,0
2017,598,88,3,1,3,0,82,3,1,3,0,5,0,8,0,0,0,6,0
2017,260,300,10,6,20,1,200,8,6,20,1,5,0,0,0,0,0,0,0
2017,838,11,0,0,1,0,11,0,0,1,0,1,0,0,0,0,0,0,0
2017,839,96,1,1,4,0,35,0,0,4,0,1,0,16,0,0,0,0,0
2017,851,7,0,0,2,0,7,0,0,2,0,0,0,0,0,0,2,0,0
2017,852,301,4,5,14,1,301,4,5,14,1,3,5,16,1,0,0,30,3
2017,988,125,0,0,0,0,125,0,0,0,0,1,0,12,20,0,0,0,0
2017,1056,348,7,2,12,1,252,7,2,12,1,4,4,24,0,0,5,0,0
2017,1044,57,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2017,1114,96,0,0,6,0,96,0,0,5,0,3,1,6,0,0,6,0,0
2017,1129,186,9,2,15,1,90,5,1,12,1,2,0,10,0,0,0,6,3
2017,644,646,17,6,19,0,602,17,6,19,0,9,2,29,45,0,29,0,2
2017,752,777,8,2,17,2,671,8,2,17,2,16,2,34,30,0,0,0,0
2017,238,75,0,0,10,0,75,0,0,10,0,3,0,6,0,0,18,0,10
2017,325,242,0,0,0,0,242,0,0,0,0,0,0,0,5,5,0,0,0
2017,622,119,3,2,4,0,105,3,2,3,0,2,0,2,0,0,0,0,0
2017,879,79,0,0,4,0,79,0,0,4,0,1,0,0,0,0,0,0,0
2017,906,95,5,1,4,1,95,5,1,4,1,1,0,11,0,0,0,0,0
2017,370,240,0,0,0,0,173,0,0,0,0,2,0,0,0,4,0,0,0
2017,418,44,0,0,3,0,44,0,0,3,0,2,0,0,0,0,0,0,0
2017,574,23,0,0,2,0,23,0,0,2,0,2,0,0,0,0,0,0,0
2017,399,70,0,0,5,0,70,0,0,5,0,1,0,2,0,0,2,2,1
2017,195,38,0,0,3,0,20,0,0,3,0,1,0,0,0,0,0,0,0
2017,783,683,15,5,18,1,663,15,5,17,1,6,10,49,4,0,36,0,0
2017,263,76,0,0,6,0,69,0,0,6,0,1,0,11,0,0,0,10,0
2017,194,48,0,0,3,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2017,214,32,0,0,3,0,22,0,0,3,0,1,0,0,0,0,0,0,0
2017,785,906,24,8,33,2,843,24,8,33,2,10,7,105,12,0,21,0,0
2017,780,112,0,0,6,0,98,0,0,6,0,2,5,23,0,0,15,0,1
2017,782,406,0,0,18,1,383,0,0,18,1,9,6,32,10,0,48,0,2
2017,369,179,0,0,0,0,133,0,0,0,0,1,0,0,0,0,0,0,0
2017,713,100,0,0,5,0,95,0,0,5,0,4,0,0,0,0,0,11,0
2017,941,24,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0
2017,1091,356,0,0,0,0,364,0,0,0,0,0,0,0,446,0,0,0,0
2017,1045,110,3,2,7,1,65,3,1,4,1,2,0,1,0,0,9,0,0
2017,1086,171,4,2,12,1,136,2,2,10,1,3,0,11,0,0,18,0,0
2017,937,600,4,6,15,0,429,4,6,15,0,13,0,36,6,0,0,34,6
2017,1004,44,3,1,3,0,44,3,1,3,0,0,0,1,0,0,0,0,0
2017,737,808,5,3,18,1,757,5,3,17,1,8,6,16,15,0,17,0,0
2017,765,1234,27,3,36,2,1164,27,3,36,2,23,4,69,0,0,0,0,5
2017,329,254,0,0,7,0,238,0,0,6,0,3,5,15,0,0,20,0,0
2017,87,172,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0
2017,527,150,0,0,8,0,139,0,0,6,0,2,0,0,0,18,0,21,6
2017,562,106,0,0,7,1,104,0,0,7,1,3,0,0,0,0,0,0,0
2017,251,90,2,3,7,1,90,2,3,7,1,3,0,0,0,0,0,0,0
2017,129,275,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
2017,154,184,0,0,0,0,184,0,0,0,0,1,0,0,0,25,0,0,0
2017,516,113,4,1,8,1,113,4,1,8,1,2,0,7,0,0,0,0,0
2017,184,32,0,0,4,0,32,0,0,4,0,1,0,0,0,0,0,0,0
2017,652,200,0,0,5,0,143,0,0,5,0,3,0,6,0,0,0,6,1
2017,637,122,4,2,5,0,113,4,2,2,0,5,0,12,0,0,0,6,0
2017,88,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2017,907,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2017,970,50,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
2017,1019,32,0,0,2,0,17,0,0,2,0,2,0,0,0,0,0,0,2
2017,1016,68,2,2,5,1,68,2,2,5,1,1,0,0,0,0,0,0,0
2017,1047,252,10,3,7,0,177,10,3,6,0,3,0,27,0,0,0,20,0
2017,635,168,12,2,4,0,163,12,2,4,0,5,0,4,2,0,0,0,0
